label,Thumb,Index,Middle,Ring,Pinky,ax,ay,az,gx,gy,gz
D,15,6,41,36,27,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,16,6,41,35,26,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,22,8,42,38,26,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,21,8,43,32,25,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,20,8,44,34,25,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,26,9,43,37,25,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,27,9,42,37,25,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,15,6,41,39,31,-0.751346,8.142776,4.802395,-0.100182,-0.048869,0.045204
D,15,8,39,35,30,-0.751346,8.142776,4.802395,-0.100182,-0.048869,0.045204
D,13,7,42,38,32,-0.751346,8.142776,4.802395,-0.100182,-0.048869,0.045204
D,15,7,42,36,30,-0.751346,8.142776,4.802395,-0.100182,-0.048869,0.045204
D,12,8,42,40,31,-0.751346,8.142776,4.802395,-0.100182,-0.048869,0.045204
